Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Gordon,35:14,8,14,.571,3,4,.750,2,3,.667,2,3,5,8,1,2,4,2,21,-17
Nikola Vučević,31:52,11,24,.458,4,9,.444,2,2,1.000,5,8,13,5,0,0,4,1,28,-10
Dwayne Bacon,28:28,5,11,.455,0,1,.000,1,2,.500,0,3,3,0,0,1,1,2,11,+8
Cole Anthony,23:11,4,13,.308,1,4,.250,3,3,1.000,0,3,3,1,1,0,2,2,12,-7
James Ennis,15:21,1,3,.333,1,2,.500,0,0,,0,2,2,1,1,0,1,0,3,+7
Jordan Bone,28:41,3,6,.500,2,4,.500,0,0,,1,3,4,2,0,0,1,0,8,-27
Terrence Ross,25:21,2,6,.333,0,2,.000,0,0,,0,3,3,3,2,0,3,1,4,-32
Gary Clark,18:57,1,4,.250,0,3,.000,0,0,,2,1,3,2,0,0,1,1,2,-10
Khem Birch,18:33,1,3,.333,0,0,,0,0,,2,1,3,1,0,0,0,0,2,-20
Mohamed Bamba,11:20,3,7,.429,0,2,.000,2,3,.667,3,1,4,1,0,1,1,4,8,-5
Karim Mané,3:02,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
