Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Michael Porter,37:50,11,21,.524,1,7,.143,1,2,.500,4,5,9,2,0,0,2,1,24,-14
Nikola Jokić,37:17,10,21,.476,1,5,.200,6,8,.750,4,8,12,8,1,1,4,1,27,-14
Jamal Murray,33:10,5,15,.333,1,5,.200,6,6,1.000,1,3,4,4,3,1,4,2,17,-4
Will Barton,32:53,3,6,.500,1,2,.500,2,2,1.000,0,1,1,2,1,0,3,3,9,-11
Aaron Gordon,23:27,3,5,.600,1,2,.500,2,2,1.000,1,5,6,3,1,0,1,3,9,-15
Facundo Campazzo,21:05,2,3,.667,2,2,1.000,0,0,,0,3,3,2,4,0,0,4,6,+12
Monte Morris,20:45,3,6,.500,1,1,1.000,3,3,1.000,0,1,1,2,0,0,1,3,10,-2
JaMychal Green,15:11,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,1,4,0,-6
JaVale McGee,10:43,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,1,2,2,+5
PJ Dozier,7:39,1,2,.500,0,1,.000,1,2,.500,0,0,0,0,0,0,2,1,3,+4
