Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Harris,30:35,.350,.318,.273,.091,0.0,8.0,4.2,28.2,4.8,0.0,30.4,22.5,57,91,-5.7
Cole Anthony,29:03,.536,.536,.214,.000,3.1,14.0,8.8,21.4,0.0,0.0,17.6,24.5,88,99,-1.6
Moritz Wagner,27:44,.259,.000,.429,.857,3.2,17.6,10.7,6.4,0.0,5.8,0.0,14.5,69,93,-3.9
Wendell Carter,22:02,.325,.273,.182,.273,16.1,14.8,15.4,21.3,0.0,0.0,14.0,27.2,73,98,-4.6
James Ennis,16:09,.387,.333,.667,.667,0.0,0.0,0.0,12.4,0.0,0.0,0.0,10.0,91,106,-6.8
Dwayne Bacon,32:12,.201,.167,.083,.083,2.8,5.1,4.0,6.2,1.5,0.0,7.4,17.5,47,100,-9.2
Mohamed Bamba,23:14,.759,.778,.333,.222,7.7,31.5,20.1,14.1,0.0,13.8,23.3,23.2,106,80,14.1
R.J. Hampton,22:51,.564,.438,.500,.500,3.9,10.7,7.4,10.1,0.0,0.0,33.9,27.0,77,101,-6.7
Chasson Randle,18:57,.188,.188,.625,.000,0.0,12.9,6.7,20.7,0.0,0.0,11.1,19.9,45,99,-10.0
Donta Hall,17:13,.291,.333,.000,.333,10.3,42.5,27.1,11.5,0.0,0.0,0.0,8.4,86,83,-1.2
