Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NOP,265,.516,.448,.289,.340,20.4,93.8,54.9,65.0,9.5,10.1,11.9,100.0,99.5,101.2
WAS,265,.531,.490,.281,.333,6.3,79.6,45.1,53.3,4.3,10.1,10.6,100.0,101.2,99.5
