Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,42,90,.467,9,25,.360,15,20,.750,8,43,51,24,5,5,10,19,108
CHI,1,240,37,96,.385,10,33,.303,14,21,.667,14,36,50,23,5,5,10,18,98
