Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.530,.505,.337,.174,20.4,75.6,45.6,61.9,10.1,7.5,9.2,100.0,106.3,110.3
HOU,240,.578,.564,.384,.221,24.4,79.6,54.4,59.5,6.1,9.8,16.0,100.0,110.3,106.3
