Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Josh Richardson,31:54,5,11,.455,0,4,.000,3,3,1.000,1,5,6,0,0,0,2,0,13,-24
Dorian Finney-Smith,31:08,2,7,.286,2,4,.500,0,0,,1,4,5,1,1,0,1,4,6,-9
Luka Dončić,29:25,6,13,.462,3,6,.500,4,6,.667,0,3,3,4,0,3,7,2,19,-20
Maxi Kleber,21:33,2,5,.400,2,5,.400,0,0,,0,4,4,0,0,1,0,3,6,-9
Boban Marjanović,16:54,3,11,.273,0,1,.000,1,1,1.000,4,8,12,0,0,1,1,2,7,-7
Jalen Brunson,22:57,3,5,.600,2,3,.667,3,4,.750,0,5,5,1,1,0,2,2,11,-12
Tim Hardaway,21:22,5,8,.625,2,4,.500,0,0,,2,0,2,3,0,2,0,2,12,-13
Willie Cauley-Stein,17:08,1,4,.250,0,1,.000,0,0,,2,3,5,2,0,0,1,1,2,-7
Trey Burke,16:32,3,6,.500,1,3,.333,2,2,1.000,0,1,1,2,0,0,0,1,9,-6
James Johnson,14:51,1,5,.200,1,3,.333,0,0,,0,5,5,3,0,2,1,2,3,+18
Dwight Powell,9:46,0,2,.000,0,0,,6,6,1.000,0,1,1,1,0,0,2,2,6,+7
Wesley Iwundu,6:30,1,1,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,1,0,3,+12
