Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,1,240,34,77,.442,12,36,.333,25,30,.833,7,27,34,17,6,5,14,20,105
DET,0,240,48,91,.527,20,41,.488,13,21,.619,12,37,49,39,11,4,12,28,129
