Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,38:18,14,20,.700,5,8,.625,3,3,1.000,0,5,5,1,1,0,4,2,36,-12
Kyle Lowry,35:07,5,11,.455,3,5,.600,8,9,.889,1,3,4,6,1,1,1,4,21,-10
Aron Baynes,23:55,4,7,.571,1,3,.333,4,4,1.000,2,2,4,1,1,0,1,2,13,-4
Terence Davis,21:09,2,11,.182,0,5,.000,2,3,.667,1,2,3,2,2,0,3,2,6,-7
Yuta Watanabe,10:37,0,3,.000,0,2,.000,0,0,,1,3,4,0,0,0,0,1,0,-6
DeAndre' Bembry,27:15,0,1,.000,0,0,,0,0,,0,1,1,5,0,1,1,4,0,-23
Chris Boucher,24:40,5,11,.455,1,5,.200,7,9,.778,1,7,8,1,1,2,3,0,18,-24
Matt Thomas,22:11,4,7,.571,2,3,.667,1,2,.500,0,0,0,0,0,0,0,2,11,-20
Paul Watson,18:52,0,3,.000,0,3,.000,0,0,,1,3,4,0,0,0,0,0,0,-4
Stanley Johnson,17:56,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,1,1,3,0,-10
