Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,0,240,41,85,.482,9,20,.450,28,35,.800,12,47,59,24,4,5,17,22,119
SAC,1,240,43,99,.434,14,42,.333,11,19,.579,8,31,39,24,6,8,11,28,111
