Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,1,240,55,93,.591,14,28,.500,17,19,.895,7,28,35,32,6,7,13,28,141
MIN,0,240,48,91,.527,10,28,.357,31,40,.775,13,29,42,30,7,2,12,17,137
