Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gordon Hayward,34:41,.419,.385,.385,.231,0.0,16.1,6.9,32.2,2.7,0.0,17.3,20.0,87,106,-5.7
Devonte' Graham,33:50,.385,.344,.438,.313,2.4,6.6,4.2,45.3,1.4,0.0,9.9,23.9,95,111,-3.6
Terry Rozier,31:18,.501,.400,.467,.600,2.6,7.1,4.6,10.5,2.9,2.9,0.0,24.2,112,106,1.9
Bismack Biyombo,30:19,.317,.286,.000,.286,8.2,22.1,14.1,18.7,0.0,6.1,0.0,10.4,104,107,-3.5
P.J. Washington,29:09,.510,.500,.200,.400,5.7,23.0,13.0,6.5,3.2,9.5,10.2,26.9,95,97,1.1
Miles Bridges,23:07,.875,.875,.500,.000,10.7,9.7,10.3,0.0,2.0,8.0,20.0,17.3,122,104,5.3
Cody Martin,16:11,,,,,5.1,13.8,8.8,8.0,0.0,0.0,,0.0,228,113,-7.8
Caleb Martin,15:23,.592,.563,.250,.125,0.0,7.3,3.1,0.0,6.0,0.0,10.6,24.5,99,101,1.6
LaMelo Ball,15:19,.597,.600,.400,.200,10.8,21.9,15.5,14.7,3.0,0.0,15.5,33.6,100,104,5.2
Jalen McDaniels,10:43,.362,.000,.000,4.000,0.0,52.1,22.2,12.1,0.0,0.0,26.6,14.0,68,104,-13.9
