Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gordon Hayward,34:41,5,13,.385,0,5,.000,2,3,.667,0,5,5,7,2,0,3,3,12,-2
Devonte' Graham,33:50,4,16,.250,3,7,.429,3,5,.600,1,2,3,10,1,0,2,2,14,+14
Terry Rozier,31:18,5,15,.333,2,7,.286,7,9,.778,1,2,3,2,2,1,0,2,19,-18
Bismack Biyombo,30:19,2,7,.286,0,0,,1,2,.500,3,6,9,4,0,2,0,2,5,-5
P.J. Washington,29:09,7,15,.467,1,3,.333,3,6,.500,2,6,8,1,2,3,2,3,18,-7
Miles Bridges,23:07,5,8,.625,4,4,1.000,0,0,,3,2,5,0,1,2,2,4,14,-4
Cody Martin,16:11,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0,+3
Caleb Martin,15:23,4,8,.500,1,2,.500,1,1,1.000,0,1,1,0,2,0,1,1,10,+7
LaMelo Ball,15:19,5,10,.500,2,4,.500,1,2,.500,2,3,5,1,1,0,2,1,13,-11
Jalen McDaniels,10:43,0,1,.000,0,0,,2,4,.500,0,5,5,1,0,0,1,3,2,+13
