Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,1,240,37,93,.398,13,32,.406,20,32,.625,13,34,47,27,11,8,13,22,107
OKC,0,240,40,88,.455,10,36,.278,19,24,.792,9,45,54,25,10,7,16,21,109
