Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,41,92,.446,9,34,.265,19,20,.950,10,26,36,22,10,4,11,17,110
IND,0,240,52,89,.584,20,36,.556,13,19,.684,9,38,47,38,7,9,16,17,137
