Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,240,.514,.488,.405,.226,21.7,87.8,52.9,45.7,8.4,5.9,12.3,100.0,99.7,111.2
PHO,240,.600,.589,.393,.119,12.2,78.3,47.1,63.4,5.2,12.0,14.5,100.0,111.2,99.7
