Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,35,84,.417,12,34,.353,13,19,.684,10,36,46,16,8,3,13,15,95
PHO,0,240,41,84,.488,17,33,.515,7,10,.700,5,36,41,26,5,6,15,17,106
