Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,240,45,88,.511,12,32,.375,15,18,.833,11,38,49,27,6,1,13,14,117
ATL,0,240,41,85,.482,13,32,.406,15,21,.714,6,30,36,30,9,1,7,17,110
