Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.439,.426,.319,.149,17.3,80.0,46.4,58.3,4.2,9.1,9.1,100.0,91.7,100.0
MIN,240,.527,.475,.321,.284,20.0,82.7,53.6,55.9,6.2,4.7,12.5,100.0,100.0,91.7
