Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,33:13,.471,.471,.647,.000,0.0,18.8,10.2,31.8,0.0,0.0,10.5,23.6,109,112,-5.4
Andrew Wiggins,30:52,.644,.615,.231,.308,4.0,6.8,5.5,4.8,1.5,0.0,11.9,22.4,117,112,-4.4
Draymond Green,29:38,.500,.500,.000,.000,4.2,17.6,11.4,32.3,3.1,0.0,40.0,13.9,99,105,-2.5
Kelly Oubre,24:22,.929,.889,.333,.444,0.0,38.5,20.9,18.9,3.8,3.9,27.1,25.0,129,95,11.3
Kevon Looney,11:48,.333,.333,.000,.000,52.2,44.2,47.9,39.8,0.0,0.0,40.0,17.5,116,105,6.2
James Wiseman,24:18,.751,.750,.214,.429,15.2,12.9,13.9,0.0,0.0,7.7,19.4,35.1,116,109,1.1
Damion Lee,23:41,1.161,1.167,.833,.500,5.2,4.4,4.8,0.0,5.9,0.0,0.0,12.8,225,103,17.9
Mychal Mulder,16:05,.750,.750,1.000,.000,0.0,0.0,0.0,7.1,2.9,5.9,0.0,5.1,163,108,3.3
Eric Paschall,14:47,.515,.333,.333,.667,0.0,0.0,0.0,7.8,0.0,0.0,0.0,10.8,129,117,-10.4
Brad Wanamaker,14:41,.250,.250,.500,.000,0.0,0.0,0.0,51.0,0.0,0.0,11.1,25.3,89,117,-14.6
Kent Bazemore,12:29,.902,.833,.333,.667,0.0,25.1,13.6,0.0,7.4,7.5,34.0,19.5,105,88,4.1
Nico Mannion,2:29,.000,,,,0.0,42.0,22.7,0.0,0.0,0.0,0.0,14.6,0,106,-21.8
Jordan Poole,1:37,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0,118,-34.7
