Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,33:13,6,17,.353,4,11,.364,0,0,,0,6,6,8,0,0,2,2,16,+28
Andrew Wiggins,30:52,8,13,.615,0,3,.000,3,4,.750,1,2,3,1,1,0,2,3,19,+23
Draymond Green,29:38,3,6,.500,0,0,,0,0,,1,5,6,8,2,0,4,3,6,+30
Kelly Oubre,24:22,7,9,.778,2,3,.667,4,4,1.000,0,9,9,3,2,1,4,4,20,-6
Kevon Looney,11:48,1,3,.333,0,0,,0,0,,5,5,10,4,0,0,2,1,2,+9
James Wiseman,24:18,9,14,.643,3,3,1.000,4,6,.667,3,3,6,0,0,2,4,3,25,+12
Damion Lee,23:41,5,6,.833,4,5,.800,3,3,1.000,1,1,2,0,3,0,0,1,17,-3
Mychal Mulder,16:05,1,2,.500,1,2,.500,0,0,,0,0,0,1,1,1,0,1,3,-13
Eric Paschall,14:47,1,3,.333,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,4,4,-16
Brad Wanamaker,14:41,2,8,.250,0,4,.000,0,0,,0,0,0,6,0,0,1,2,4,-10
Kent Bazemore,12:29,2,3,.667,1,1,1.000,2,2,1.000,0,3,3,0,2,1,2,4,7,+10
Nico Mannion,2:29,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0,-4
Jordan Poole,1:37,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
