Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,27:48,.423,.423,.308,.000,3.0,19.2,9.2,23.5,3.2,0.0,7.1,19.2,95,118,-2.6
Malik Beasley,24:27,.388,.333,.333,.333,0.0,27.3,10.4,12.2,1.8,0.0,0.0,16.1,94,120,-5.0
D'Angelo Russell,20:35,.286,.286,.143,.000,0.0,0.0,0.0,21.0,2.2,4.2,50.0,25.9,36,118,-23.8
Jake Layman,14:47,.563,.500,.125,.250,0.0,27.1,10.4,0.0,0.0,0.0,0.0,22.9,120,124,-2.3
Josh Okogie,11:01,.500,.500,.250,.000,0.0,0.0,0.0,14.9,0.0,0.0,0.0,13.8,112,127,-5.1
Jarrett Culver,29:25,.364,.364,.364,.000,5.6,9.1,6.9,0.0,1.5,3.0,31.3,20.7,54,120,-17.1
Anthony Edwards,28:32,.343,.310,.429,.095,5.8,9.3,7.2,12.1,1.6,0.0,4.4,30.5,80,122,-8.0
Ricky Rubio,18:06,.563,.563,.500,.000,4.6,22.1,11.3,38.7,0.0,0.0,0.0,16.8,133,125,2.3
Jordan McLaughlin,16:15,.400,.400,.400,.000,0.0,24.6,9.4,9.2,0.0,0.0,0.0,11.7,94,125,-9.9
Jarred Vanderbilt,15:28,.210,.000,.000,1.333,10.7,43.1,23.1,49.0,8.7,5.6,17.4,14.2,84,99,12.8
Juan Hernangómez,13:24,.410,.417,.500,.500,12.4,29.9,19.1,0.0,0.0,6.5,0.0,20.8,96,119,-3.3
Ed Davis,12:32,.400,.400,.000,.000,46.2,0.0,28.5,12.6,0.0,7.0,28.6,21.2,89,120,-10.8
Jaden McDaniels,7:40,1.000,1.000,1.000,.000,0.0,17.4,6.7,0.0,11.7,11.4,0.0,14.9,179,89,26.5
