Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Naz Reid,27:48,5,13,.385,1,4,.250,0,0,,1,4,5,4,2,0,1,5,11,-21
Malik Beasley,24:27,3,9,.333,0,3,.000,2,3,.667,0,5,5,2,1,0,0,0,8,-19
D'Angelo Russell,20:35,2,7,.286,0,1,.000,0,0,,0,0,0,3,1,1,7,4,4,-31
Jake Layman,14:47,4,8,.500,0,1,.000,2,2,1.000,0,3,3,0,0,0,0,1,10,-17
Josh Okogie,11:01,2,4,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4,-16
Jarrett Culver,29:25,4,11,.364,0,4,.000,0,0,,2,2,4,0,1,1,5,4,8,-18
Anthony Edwards,28:32,6,21,.286,1,9,.111,2,2,1.000,2,2,4,2,1,0,1,2,15,-14
Ricky Rubio,18:06,4,8,.500,1,4,.250,0,0,,1,3,4,4,0,0,0,1,9,-9
Jordan McLaughlin,16:15,2,5,.400,0,2,.000,0,0,,0,3,3,1,0,0,0,0,4,-6
Jarred Vanderbilt,15:28,0,3,.000,0,0,,2,4,.500,2,5,7,6,3,1,1,0,2,+1
Juan Hernangómez,13:24,2,6,.333,1,3,.333,1,3,.333,2,3,5,0,0,1,0,1,6,-15
Ed Davis,12:32,2,5,.400,0,0,,0,0,,7,0,7,1,0,1,2,4,4,-15
Jaden McDaniels,7:40,2,3,.667,2,3,.667,0,0,,0,1,1,0,2,1,0,2,6,0
