Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,30:39,.845,.792,.417,.417,4.9,18.8,13.4,27.5,0.0,0.0,26.0,27.2,132,99,9.6
Kawhi Leonard,29:52,.644,.556,.667,.667,5.0,22.5,15.7,27.9,0.0,3.2,30.0,24.2,110,96,3.7
Ivica Zubac,27:34,.972,1.000,.000,1.000,0.0,27.9,17.0,0.0,0.0,3.4,12.2,12.9,167,94,7.7
Marcus Morris,26:46,.683,.583,.167,.500,0.0,14.3,8.7,0.0,0.0,0.0,29.1,16.8,96,101,-2.8
Reggie Jackson,25:24,.714,.714,.714,.000,0.0,15.1,9.2,5.7,0.0,0.0,22.2,15.4,109,101,0.7
Nicolas Batum,20:18,.512,.500,.500,.500,7.4,23.6,17.3,6.5,2.4,4.6,17.0,12.6,104,90,4.6
Rajon Rondo,17:25,.619,.563,.125,.250,8.6,0.0,3.4,46.0,2.8,0.0,10.1,24.7,140,100,10.1
Patrick Beverley,17:21,.425,.300,.400,.400,0.0,0.0,0.0,14.5,2.8,5.4,33.8,22.2,73,96,-8.2
DeMarcus Cousins,16:21,.688,.688,.375,.000,9.2,11.7,10.7,0.0,3.0,0.0,0.0,21.3,142,94,6.0
Luke Kennard,16:03,.600,.600,.800,.000,9.3,0.0,3.6,17.1,0.0,0.0,16.7,16.2,122,105,1.3
Yogi Ferrell,4:05,.000,.000,.500,.000,0.0,0.0,0.0,28.7,0.0,0.0,0.0,21.3,41,107,-18.9
Daniel Oturu,4:05,.000,.000,.000,.000,36.7,23.5,28.7,0.0,0.0,23.0,0.0,10.6,73,79,-0.8
Terance Mann,4:05,.643,.600,.200,.200,73.5,47.0,57.3,0.0,0.0,0.0,0.0,57.9,146,90,18.8
