Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dwayne Bacon,33:58,9,19,.474,2,7,.286,8,10,.800,0,4,4,2,0,0,0,2,28,-12
Mohamed Bamba,33:30,4,11,.364,0,1,.000,1,2,.500,7,11,18,1,1,4,0,3,9,-7
Gary Harris,30:11,5,11,.455,2,3,.667,0,0,,2,1,3,1,1,1,1,2,12,-7
Cole Anthony,29:19,6,14,.429,2,5,.400,6,6,1.000,2,3,5,1,1,1,2,5,20,-5
Moritz Wagner,23:26,3,8,.375,0,3,.000,0,0,,1,2,3,3,1,1,1,5,6,-11
R.J. Hampton,29:42,7,15,.467,0,3,.000,2,4,.500,0,5,5,3,0,0,0,3,16,-6
Ignas Brazdeikis,24:08,3,11,.273,1,2,.500,1,2,.500,2,5,7,3,0,0,2,1,8,+5
Chasson Randle,21:33,3,8,.375,2,6,.333,3,4,.750,0,2,2,4,0,0,0,1,11,-2
Sindarius Thornwell,14:13,1,1,1.000,0,0,,0,0,,0,0,0,1,2,0,0,2,2,-5
