Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,0,240,41,94,.436,16,40,.400,8,9,.889,10,33,43,27,10,4,15,15,106
OKC,1,240,39,85,.459,13,34,.382,12,17,.706,8,36,44,28,10,7,17,7,103
