Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Fred VanVleet,40:43,6,15,.400,4,9,.444,5,5,1.000,0,5,5,4,3,1,3,3,21,+12
OG Anunoby,39:35,9,16,.563,4,6,.667,8,10,.800,3,5,8,1,5,1,4,5,30,+14
Norman Powell,36:38,7,18,.389,2,5,.400,4,7,.571,0,2,2,6,0,0,1,2,20,+15
Stanley Johnson,31:17,1,6,.167,0,2,.000,1,2,.500,0,6,6,4,1,1,3,4,3,+3
Aron Baynes,17:23,5,9,.556,2,2,1.000,0,0,,1,6,7,1,0,1,0,0,12,+2
Chris Boucher,21:24,5,12,.417,2,5,.400,0,0,,4,3,7,1,1,2,1,1,12,-6
Yuta Watanabe,21:02,1,7,.143,1,3,.333,0,0,,2,4,6,2,1,2,1,0,3,0
DeAndre' Bembry,20:34,2,3,.667,0,1,.000,0,0,,2,1,3,3,0,0,2,1,4,+2
Malachi Flynn,7:17,1,3,.333,0,2,.000,0,2,.000,0,0,0,2,1,0,0,1,2,-7
Terence Davis,3:11,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-4
Matt Thomas,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
