Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,1,240,43,94,.457,16,41,.390,17,22,.773,6,35,41,25,9,2,15,20,119
MIL,0,240,43,99,.434,17,45,.378,22,25,.880,13,44,57,33,9,3,18,19,125
