Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,37:37,14,18,.778,8,12,.667,7,9,.778,1,2,3,0,0,0,2,4,43,-11
Kyle Lowry,35:36,2,13,.154,0,7,.000,4,4,1.000,2,4,6,15,3,0,4,5,8,-6
Fred VanVleet,32:18,2,13,.154,1,7,.143,7,8,.875,0,1,1,4,3,0,1,3,12,+7
Pascal Siakam,30:17,3,11,.273,0,3,.000,7,10,.700,1,4,5,3,0,1,2,3,13,+4
Chris Boucher,29:06,10,16,.625,1,3,.333,0,1,.000,3,2,5,3,0,4,0,3,21,-11
Aron Baynes,26:19,4,8,.500,0,3,.000,1,2,.500,2,3,5,1,0,1,0,3,9,+9
Paul Watson,21:28,1,3,.333,1,2,.500,0,0,,0,4,4,0,1,0,0,2,3,+1
Matt Thomas,12:07,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3,-4
Stanley Johnson,11:23,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-3
Yuta Watanabe,3:49,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-6
