Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jae'Sean Tate,31:27,.545,.545,.364,.000,13.2,10.6,12.1,10.4,4.6,0.0,8.3,16.2,118,116,2.2
Eric Gordon,27:59,.336,.306,.556,.167,0.0,12.0,5.1,24.1,0.0,0.0,9.4,32.3,72,127,-13.2
John Wall,26:12,.439,.321,.214,.500,0.0,12.8,5.4,43.2,0.0,0.0,10.5,30.8,97,126,-3.8
Danuel House,26:02,.759,.778,.556,.222,3.2,21.4,11.0,13.3,1.9,0.0,0.0,16.1,153,121,8.9
P.J. Tucker,22:35,.000,.000,.667,.000,0.0,9.9,4.2,0.0,2.1,0.0,0.0,5.6,0,122,-13.0
Sterling Brown,27:41,.847,.889,.444,.111,0.0,16.1,6.9,13.0,0.0,0.0,9.6,16.0,143,126,5.2
David Nwaba,26:51,.604,.594,.188,.313,12.3,20.8,15.9,17.1,3.6,0.0,5.2,30.3,123,117,8.1
Justin Patton,21:27,.333,.333,.333,.000,3.9,26.0,13.3,0.0,0.0,12.2,0.0,11.8,77,113,-5.7
Ben McLemore,11:21,.000,.000,1.000,.000,0.0,19.7,8.4,11.4,0.0,0.0,0.0,18.7,12,125,-22.3
Rodions Kurucs,9:44,.000,.000,1.000,.000,0.0,11.5,4.9,0.0,0.0,9.0,33.3,13.1,0,119,-16.8
Mason Jones,8:41,.436,.333,.000,.333,0.0,25.7,10.9,0.0,0.0,0.0,22.5,21.7,68,124,-19.1
