Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Duncan Robinson,35:13,2,9,.222,1,8,.125,0,0,,0,3,3,3,1,0,1,3,5,+2
Bam Adebayo,34:56,6,12,.500,0,0,,4,5,.800,5,8,13,5,0,3,5,2,16,+7
Kendrick Nunn,32:45,8,15,.533,4,8,.500,4,4,1.000,0,3,3,7,1,1,0,2,24,-1
Goran Dragić,29:47,5,12,.417,1,5,.200,2,2,1.000,0,4,4,3,1,0,3,2,13,-4
Kelly Olynyk,24:18,4,9,.444,1,5,.200,0,0,,0,5,5,0,1,0,0,3,9,-10
Tyler Herro,29:28,4,10,.400,2,4,.500,4,4,1.000,0,2,2,4,1,0,4,2,14,+19
Andre Iguodala,22:06,3,6,.500,1,3,.333,0,0,,3,3,6,3,1,0,0,3,7,+13
Gabe Vincent,17:13,3,8,.375,1,4,.250,0,0,,0,2,2,1,1,1,0,3,7,+16
Precious Achiuwa,12:02,4,5,.800,0,0,,6,7,.857,4,3,7,1,1,1,1,0,14,+4
KZ Okpala,2:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+4
