Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,240,.570,.517,.430,.256,26.7,67.3,47.9,69.2,8.4,11.5,12.8,100.0,115.1,104.6
ATL,240,.512,.460,.402,.253,32.7,73.3,52.1,61.1,12.7,12.2,14.2,100.0,104.6,115.1
