Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,0,240,41,80,.513,18,38,.474,22,29,.759,10,40,50,27,4,3,13,20,122
HOU,1,240,33,86,.384,16,49,.327,15,22,.682,10,29,39,24,6,2,6,19,97
