Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Terry Rozier,29:50,9,14,.643,4,8,.500,3,3,1.000,0,3,3,4,0,0,0,0,25,+19
P.J. Washington,28:13,5,10,.500,1,4,.250,1,1,1.000,1,11,12,4,0,1,2,3,12,+19
Devonte' Graham,25:31,7,10,.700,6,9,.667,1,1,1.000,0,2,2,3,0,0,1,2,21,+13
Bismack Biyombo,20:13,3,3,1.000,0,0,,1,2,.500,0,1,1,2,0,0,2,2,7,+10
Gordon Hayward,18:54,3,6,.500,2,3,.667,0,0,,0,7,7,3,0,0,2,4,8,+14
Cody Martin,32:06,3,12,.250,1,3,.333,1,2,.500,1,5,6,2,0,0,2,2,8,+29
Miles Bridges,24:34,1,5,.200,1,3,.333,2,2,1.000,2,6,8,2,1,2,1,0,5,+22
Malik Monk,23:40,7,10,.700,2,4,.500,3,3,1.000,0,3,3,4,2,0,2,1,19,+14
Cody Zeller,15:39,1,4,.250,0,0,,6,10,.600,6,1,7,1,0,0,0,4,8,+14
Caleb Martin,6:28,0,1,.000,0,0,,4,5,.800,0,0,0,0,1,0,1,0,4,-2
Jalen McDaniels,4:13,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-7
Nick Richards,4:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
Nate Darling,3:33,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,0,0,0,3,-5
Vernon Carey,2:58,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-7
