Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jae'Sean Tate,37:14,.765,.700,.600,.400,2.9,16.1,9.2,0.0,0.0,0.0,25.4,8.9,114,111,-6.2
Eric Gordon,34:03,.527,.525,.350,.100,3.2,3.5,3.4,11.6,0.0,0.0,4.6,27.1,105,114,-0.5
Christian Wood,33:51,.518,.500,.333,.167,3.2,35.5,18.6,11.1,2.7,5.2,9.4,26.6,99,98,4.1
Victor Oladipo,31:19,.439,.341,.227,.318,3.5,15.3,9.1,35.0,4.4,2.8,7.4,36.5,96,100,3.6
P.J. Tucker,21:21,.500,.500,.000,.000,0.0,0.0,0.0,0.0,2.2,0.0,50.0,7.9,45,110,-10.6
David Nwaba,22:21,.625,.400,.200,1.000,14.6,16.1,15.3,13.1,2.1,3.9,0.0,13.6,152,104,6.4
Sterling Brown,21:18,.667,.667,.000,.000,0.0,5.6,2.7,13.9,4.3,0.0,25.0,7.9,110,104,0.8
DeMarcus Cousins,14:09,.307,.250,.500,.500,0.0,50.9,24.2,30.3,0.0,6.2,29.1,20.5,64,101,-5.3
Ben McLemore,12:31,.450,.375,1.000,.250,0.0,19.2,9.1,0.0,0.0,0.0,18.4,18.4,75,111,-10.4
Mason Jones,11:52,.800,.800,.600,.000,0.0,0.0,0.0,0.0,7.8,0.0,37.5,28.5,83,97,5.1
