Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jae'Sean Tate,37:14,3,5,.600,1,3,.333,2,2,1.000,1,5,6,0,0,0,2,4,9,+5
Eric Gordon,34:03,9,20,.450,3,7,.429,1,2,.500,1,1,2,2,0,0,1,0,22,-4
Christian Wood,33:51,8,18,.444,2,6,.333,2,3,.667,1,10,11,2,2,2,2,1,20,+3
Victor Oladipo,31:19,7,22,.318,1,5,.200,7,7,1.000,1,4,5,6,3,1,2,4,22,+4
P.J. Tucker,21:21,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,2,3,2,-23
David Nwaba,22:21,2,5,.400,0,1,.000,5,5,1.000,3,3,6,2,1,1,0,3,9,+8
Sterling Brown,21:18,2,3,.667,0,0,,0,0,,0,1,1,2,2,0,1,0,4,+8
DeMarcus Cousins,14:09,1,4,.250,0,2,.000,1,2,.500,0,6,6,3,0,1,2,3,3,-9
Ben McLemore,12:31,1,4,.250,1,4,.250,1,1,1.000,0,2,2,0,0,0,1,1,4,-7
Mason Jones,11:52,3,5,.600,2,3,.667,0,0,,0,0,0,0,2,0,3,0,8,-15
