Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,1,240,37,88,.420,10,31,.323,19,22,.864,7,32,39,17,11,5,16,19,103
PHO,0,240,42,89,.472,8,34,.235,17,19,.895,8,37,45,25,6,11,17,21,109
