Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Buddy Hield,34:07,9,17,.529,7,13,.538,0,0,,0,5,5,3,0,0,2,1,25,-19
De'Aaron Fox,33:04,5,14,.357,0,4,.000,6,9,.667,0,4,4,6,0,0,2,3,16,-23
Harrison Barnes,32:54,5,7,.714,1,1,1.000,1,1,1.000,0,7,7,5,0,1,1,3,12,-22
Richaun Holmes,29:58,4,10,.400,0,0,,2,2,1.000,2,2,4,2,0,0,2,4,10,-28
Tyrese Haliburton,26:46,5,12,.417,0,4,.000,1,1,1.000,0,1,1,3,1,0,1,1,11,-21
Cory Joseph,30:03,3,9,.333,1,1,1.000,2,4,.500,1,1,2,7,2,0,0,4,9,0
Justin James,16:32,2,2,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,5,-6
Hassan Whiteside,14:33,3,6,.500,0,0,,2,4,.500,1,5,6,1,0,1,0,2,8,+7
Nemanja Bjelica,11:38,3,5,.600,0,1,.000,0,0,,0,2,2,0,1,0,0,1,6,+1
Robert Woodard,3:28,0,1,.000,0,1,.000,3,6,.500,0,0,0,0,0,0,0,1,3,-3
Kyle Guy,3:28,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-3
DaQuan Jeffries,3:28,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-3
