Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,34:12,10,25,.400,4,10,.400,0,0,,0,4,4,3,1,3,2,2,24,-7
Saddiq Bey,30:51,3,8,.375,1,6,.167,2,2,1.000,0,3,3,0,0,0,0,2,9,-1
Wayne Ellington,24:50,5,7,.714,3,4,.750,0,0,,0,4,4,2,1,0,0,1,13,-8
Mason Plumlee,19:59,2,7,.286,0,1,.000,0,0,,4,4,8,6,1,0,2,1,4,-8
Killian Hayes,13:24,3,7,.429,1,3,.333,0,0,,0,0,0,1,0,0,3,1,7,-13
Sviatoslav Mykhailiuk,29:35,3,6,.500,3,5,.600,4,4,1.000,1,2,3,3,1,1,0,0,13,0
Derrick Rose,24:38,9,18,.500,2,4,.500,4,4,1.000,0,2,2,8,1,0,0,1,24,+4
Sekou Doumbouya,23:27,4,13,.308,3,6,.500,2,2,1.000,0,2,2,1,2,0,0,3,13,-4
Isaiah Stewart,20:26,2,3,.667,0,0,,0,0,,0,2,2,1,1,1,0,4,4,-2
Delon Wright,9:58,1,2,.500,0,1,.000,0,0,,0,2,2,2,1,0,1,1,2,-1
Rodney McGruder,4:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-9
Jahlil Okafor,3:56,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2,-1
