Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,40,87,.460,12,35,.343,8,13,.615,7,30,37,22,10,3,12,15,100
LAC,1,240,39,75,.520,15,34,.441,12,13,.923,4,38,42,28,7,5,18,14,105
