Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,240,.533,.494,.562,.169,21.3,80.5,48.9,75.7,15.6,17.1,10.3,100.0,106.4,101.2
ORL,240,.576,.547,.533,.280,19.5,78.7,51.1,75.8,4.2,2.6,21.4,100.0,101.2,106.4
