Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,36:29,10,17,.588,0,4,.000,9,10,.900,2,5,7,9,5,1,1,1,29,+13
Duncan Robinson,35:15,5,14,.357,4,12,.333,0,0,,1,4,5,3,1,0,0,2,14,-3
Kelly Olynyk,34:11,6,9,.667,3,6,.500,3,3,1.000,1,6,7,4,3,2,2,4,18,+12
KZ Okpala,22:22,4,8,.500,0,3,.000,0,0,,1,3,4,0,2,2,1,2,8,+2
Kendrick Nunn,18:29,1,9,.111,1,6,.167,0,0,,0,1,1,1,0,0,1,0,3,-3
Tyler Herro,29:23,8,16,.500,4,8,.500,2,2,1.000,3,5,8,3,1,1,2,1,22,+7
Andre Iguodala,25:38,1,3,.333,1,3,.333,0,0,,1,5,6,0,1,0,1,1,3,+3
Goran Dragić,24:24,1,11,.091,1,8,.125,0,0,,0,4,4,8,2,0,2,0,3,+1
Precious Achiuwa,11:53,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,1,4,2,-1
Chris Silva,1:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-6
