Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Joe Ingles,28:59,4,7,.571,3,5,.600,4,4,1.000,1,1,2,7,1,0,3,1,15,+23
Donovan Mitchell,28:07,12,17,.706,5,7,.714,6,6,1.000,1,1,2,7,1,1,6,1,35,+16
Bojan Bogdanović,27:05,1,7,.143,1,2,.500,0,0,,0,4,4,1,0,0,1,3,3,+18
Royce O'Neale,26:59,4,5,.800,2,3,.667,0,0,,1,8,9,0,2,1,2,2,10,+20
Rudy Gobert,26:34,6,10,.600,0,1,.000,4,7,.571,5,9,14,1,0,2,0,2,16,+25
Jordan Clarkson,28:55,11,21,.524,5,12,.417,1,1,1.000,0,6,6,4,1,0,2,3,28,+11
Miye Oni,15:46,0,5,.000,0,5,.000,0,0,,0,2,2,1,1,0,0,3,0,+1
Georges Niang,15:10,3,7,.429,3,6,.500,0,0,,0,1,1,0,1,0,0,1,9,+7
Derrick Favors,14:54,2,4,.500,0,0,,0,2,.000,3,6,9,1,0,4,3,2,4,+1
Trent Forrest,6:32,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,1,0,4,-10
Matt Thomas,6:32,0,3,.000,0,2,.000,0,0,,1,0,1,0,0,0,3,0,0,-10
Juwan Morgan,5:45,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-9
Ersan İlyasova,4:22,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-7
Jarrell Brantley,2:10,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,1,2,-3
Elijah Hughes,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
