Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,32:45,.566,.579,.211,.368,3.3,16.3,9.0,46.3,1.4,0.0,8.3,32.2,116,126,6.3
Bradley Beal,28:52,.644,.654,.154,.308,0.0,9.2,4.1,6.2,0.0,0.0,16.9,26.9,102,131,-4.5
Garrison Mathews,21:30,1.000,1.000,1.000,.000,5.0,6.2,5.5,0.0,2.2,0.0,0.0,6.1,190,127,0.7
Rui Hachimura,21:04,.666,.600,.000,.800,0.0,0.0,0.0,0.0,4.5,0.0,12.9,16.1,115,123,-1.5
Moritz Wagner,15:23,.410,.250,.250,.500,0.0,17.3,7.7,16.9,12.2,4.5,45.0,25.3,56,98,-1.8
Deni Avdija,28:16,.333,.333,.500,.000,0.0,23.6,10.5,4.6,0.0,0.0,14.3,10.8,63,128,-12.8
Robin Lopez,26:18,.563,.500,.125,.250,8.1,15.2,11.3,5.6,0.0,0.0,10.1,16.4,112,130,-6.0
Raul Neto,21:45,.438,.438,.250,.000,4.9,12.3,8.2,26.4,4.3,0.0,20.0,20.1,89,121,-2.4
Troy Brown,14:51,.250,.250,.250,.000,7.2,18.0,12.0,8.8,0.0,0.0,33.3,17.7,52,129,-14.5
Dāvis Bertāns,10:19,.300,.300,1.000,.000,0.0,12.9,5.7,0.0,0.0,0.0,16.7,25.5,50,130,-17.5
Isaac Bonga,6:19,.000,.000,.500,.000,0.0,42.2,18.8,0.0,0.0,0.0,33.3,20.8,0,125,-25.2
Cassius Winston,6:19,1.500,1.500,1.000,.000,0.0,21.1,9.4,23.5,0.0,0.0,0.0,6.9,278,129,12.1
Alex Len,6:19,.846,1.000,.000,.750,0.0,21.1,9.4,0.0,0.0,11.0,0.0,36.9,157,120,24.2
