Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.551,.537,.293,.268,13.3,72.2,39.5,47.5,9.8,2.9,16.4,100.0,99.1,124.6
PHI,240,.648,.606,.233,.200,27.8,86.7,60.5,53.1,12.8,10.3,14.0,100.0,124.6,99.1
