Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,42:48,16,28,.571,6,11,.545,4,5,.800,1,5,6,9,3,2,4,2,42,+29
Maxi Kleber,40:54,4,8,.500,2,5,.400,2,2,1.000,0,6,6,0,0,0,1,3,12,+24
Josh Richardson,38:51,5,9,.556,2,4,.500,2,2,1.000,1,4,5,2,3,1,1,2,14,+16
Tim Hardaway,36:34,6,12,.500,3,7,.429,0,0,,0,6,6,1,0,0,2,1,15,+17
Kristaps Porziņģis,34:19,5,14,.357,1,4,.250,0,1,.000,3,10,13,0,0,2,4,2,11,+9
Jalen Brunson,15:44,2,5,.400,1,2,.500,0,0,,1,2,3,2,1,0,5,2,5,-11
Willie Cauley-Stein,11:55,1,2,.500,0,1,.000,2,2,1.000,0,2,2,0,0,2,0,2,4,+10
Wesley Iwundu,10:37,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,2,0,-2
Trey Burke,4:59,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-7
Dwight Powell,3:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
