Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,42:48,.695,.679,.393,.179,3.2,12.5,8.4,45.8,3.6,4.0,11.7,37.5,136,90,22.0
Maxi Kleber,40:54,.676,.625,.625,.250,0.0,15.6,8.8,0.0,0.0,0.0,10.1,11.3,123,100,-0.3
Josh Richardson,38:51,.709,.667,.444,.222,3.5,11.0,7.7,7.3,3.9,2.2,9.2,13.1,140,91,8.9
Tim Hardaway,36:34,.625,.625,.583,.000,0.0,17.5,9.8,4.1,0.0,0.0,14.3,18.0,109,100,0.0
Kristaps Porziņģis,34:19,.381,.393,.286,.071,12.0,31.1,22.7,0.0,0.0,5.0,21.7,25.2,70,92,-9.1
Jalen Brunson,15:44,.500,.500,.400,.000,8.7,13.6,11.4,18.0,3.2,0.0,50.0,29.8,65,93,-10.6
Willie Cauley-Stein,11:55,.694,.500,.500,1.000,0.0,17.9,10.1,0.0,0.0,14.4,0.0,11.3,149,87,5.2
Wesley Iwundu,10:37,,,,,0.0,20.1,11.3,0.0,0.0,0.0,100.0,4.4,0,98,-7.5
Trey Burke,4:59,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,200,104,4.2
Dwight Powell,3:19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104,-2.3
