Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,1,240,40,79,.506,15,34,.441,10,12,.833,6,37,43,14,7,7,18,16,105
LAC,0,240,37,88,.420,9,32,.281,6,11,.545,8,29,37,22,12,3,12,15,89
