Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bogdan Bogdanović,45:16,12,17,.706,4,5,.800,0,0,,0,5,5,5,1,2,0,5,28,+7
Clint Capela,44:26,9,15,.600,0,0,,10,10,1.000,6,11,17,0,0,5,0,3,28,+3
Tony Snell,43:46,2,5,.400,2,4,.500,0,0,,0,4,4,1,0,0,0,3,6,-3
Trae Young,35:00,11,23,.478,2,2,1.000,4,6,.667,0,2,2,12,1,0,7,5,28,+8
Solomon Hill,25:21,1,4,.250,1,3,.333,0,0,,0,6,6,1,0,1,0,1,3,-5
Danilo Gallinari,36:13,5,12,.417,2,4,.500,4,4,1.000,1,11,12,1,1,0,1,2,16,+12
Lou Williams,22:23,3,10,.300,0,1,.000,1,2,.500,1,1,2,5,0,0,1,0,7,+5
Kevin Huerter,16:07,0,4,.000,0,3,.000,0,0,,0,1,1,1,0,0,1,1,0,-3
Onyeka Okongwu,12:28,4,6,.667,0,0,,2,4,.500,2,3,5,0,0,1,1,2,10,0
Brandon Goodwin,9:00,3,4,.750,2,2,1.000,0,0,,0,3,3,2,0,0,1,0,8,+1
