Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
John Collins,34:08,3,10,.300,1,5,.200,3,4,.750,0,4,4,5,0,1,2,3,10,+7
Trae Young,34:06,6,16,.375,2,5,.400,2,4,.500,1,3,4,10,1,0,6,2,16,+3
De'Andre Hunter,30:55,5,11,.455,2,4,.500,5,6,.833,1,4,5,2,2,1,3,1,17,+5
Clint Capela,30:55,8,12,.667,0,0,,0,5,.000,8,8,16,0,3,2,3,4,16,+3
Cam Reddish,23:57,1,4,.250,0,1,.000,0,0,,1,1,2,1,1,0,2,3,2,+3
Kevin Huerter,27:57,5,11,.455,3,5,.600,0,0,,3,7,10,1,1,1,3,2,13,-9
Bogdan Bogdanović,23:11,4,12,.333,3,9,.333,0,0,,0,2,2,2,1,0,1,0,11,-8
Brandon Goodwin,13:54,3,4,.750,0,0,,0,0,,0,0,0,1,0,0,0,0,6,-8
Solomon Hill,10:31,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,4,0,-15
Bruno Fernando,10:26,0,3,.000,0,1,.000,0,0,,1,3,4,0,0,0,0,1,0,-6
