Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,1,240,35,85,.412,11,32,.344,10,19,.526,15,33,48,22,9,5,20,20,91
CLE,0,240,38,91,.418,7,29,.241,13,17,.765,15,31,46,19,10,2,15,21,96
