Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Peja Stojaković,35:57,.514,.500,.263,.053,2.8,19.7,12.3,13.3,2.8,0.0,4.9,24.6,107,79,6.8
Vlade Divac,35:14,.505,.500,.000,.167,2.9,9.0,6.3,16.2,4.3,3.0,13.4,18.4,99,80,6.3
Doug Christie,34:52,.735,.700,.200,.200,5.8,22.5,15.2,16.2,0.0,0.0,15.5,15.9,132,83,5.7
Mike Bibby,29:45,.388,.333,.167,.167,3.4,0.0,1.5,36.0,0.0,3.5,7.2,20.0,101,94,4.2
Gerald Wallace,12:42,.436,.333,.167,.333,15.7,12.1,13.7,10.7,0.0,0.0,12.7,26.2,97,89,-5.6
Jim Jackson,28:30,.360,.308,.000,.154,10.9,14.1,12.7,4.9,0.0,0.0,0.0,21.5,93,88,-5.2
Keon Clark,23:25,.667,.667,.000,.000,0.0,30.8,17.4,0.0,0.0,11.5,18.2,20.7,100,69,5.7
Damon Jones,18:15,.500,.500,.667,.000,0.0,8.7,4.9,0.0,0.0,0.0,0.0,14.4,104,92,-3.1
Hedo Türkoğlu,17:37,.500,.500,.167,.000,5.7,17.5,12.3,7.8,0.0,2.9,14.3,16.8,96,84,-2.2
Mateen Cleaves,3:43,.000,.000,.000,.000,25.5,0.0,11.1,57.1,0.0,0.0,33.3,32.5,49,97,-14.0
