Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Royce O'Neale,33:54,6,8,.750,6,8,.750,0,0,,1,7,8,6,3,1,1,3,18,+7
Rudy Gobert,33:06,4,9,.444,0,0,,1,4,.250,4,10,14,0,1,4,2,1,9,+13
Donovan Mitchell,32:26,12,24,.500,4,9,.444,4,6,.667,1,4,5,7,0,1,1,2,32,+15
Bojan Bogdanović,30:20,7,16,.438,4,10,.400,2,2,1.000,1,4,5,3,0,0,3,4,20,+11
Mike Conley,29:23,6,12,.500,5,10,.500,0,0,,0,3,3,10,0,0,2,0,17,-1
Jordan Clarkson,34:45,10,20,.500,5,12,.417,1,1,1.000,1,5,6,2,0,1,1,3,26,+16
Derrick Favors,23:28,2,3,.667,0,0,,0,0,,2,4,6,1,0,1,0,3,4,+9
Georges Niang,13:48,1,3,.333,1,3,.333,0,0,,0,2,2,0,1,0,0,0,3,+2
Miye Oni,4:12,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,+1
Udoka Azubuike,1:15,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
Shaquille Harrison,1:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Trent Forrest,1:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
Elijah Hughes,0:53,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,0,0,-2
