Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jae'Sean Tate,31:52,9,13,.692,1,3,.333,2,3,.667,2,3,5,5,2,0,0,3,21,-15
Kevin Porter,31:39,1,9,.111,0,3,.000,2,2,1.000,0,3,3,5,0,0,4,1,4,-23
John Wall,28:09,3,8,.375,2,3,.667,2,2,1.000,0,1,1,2,0,0,7,1,10,-15
Kelly Olynyk,27:05,10,14,.714,3,4,.750,0,0,,2,4,6,2,0,1,0,3,23,-9
Christian Wood,24:21,5,10,.500,2,4,.500,3,5,.600,0,3,3,1,0,0,1,5,15,-11
Kenyon Martin,22:56,2,8,.250,0,2,.000,0,0,,4,3,7,2,1,0,0,2,4,-18
Avery Bradley,21:47,2,7,.286,2,6,.333,0,0,,0,2,2,2,2,0,0,0,6,-10
Armoni Brooks,20:55,2,6,.333,0,4,.000,0,0,,0,6,6,3,0,0,2,3,4,-20
D.J. Wilson,16:51,3,7,.429,1,4,.250,1,4,.250,0,2,2,0,2,0,0,1,8,-14
DaQuan Jeffries,10:09,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,2,0,0,2,-8
Anthony Lamb,4:16,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-2
