Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jae'Sean Tate,31:52,.733,.731,.231,.231,6.8,10.0,8.5,30.8,3.1,0.0,0.0,20.0,157,131,11.8
Kevin Porter,31:39,.202,.111,.333,.222,0.0,10.1,5.1,20.8,0.0,0.0,28.8,19.5,50,138,-19.1
John Wall,28:09,.563,.500,.375,.250,0.0,3.8,1.9,10.4,0.0,0.0,44.1,25.1,64,141,-17.8
Kelly Olynyk,27:05,.821,.821,.286,.000,8.1,15.8,11.9,17.5,0.0,2.8,0.0,23.0,160,134,14.0
Christian Wood,24:21,.615,.600,.400,.500,0.0,13.1,6.6,7.0,0.0,0.0,7.6,24.1,113,136,-3.8
Kenyon Martin,22:56,.250,.250,.250,.000,19.0,14.0,16.5,12.4,2.2,0.0,0.0,15.5,89,131,-7.9
Avery Bradley,21:47,.429,.429,.857,.000,0.0,9.8,5.0,13.1,4.6,0.0,0.0,14.3,98,128,0.7
Armoni Brooks,20:55,.333,.333,.667,.000,0.0,30.6,15.5,20.6,0.0,0.0,25.0,17.0,67,129,-13.2
D.J. Wilson,16:51,.457,.500,.571,.571,0.0,12.7,6.4,0.0,5.9,0.0,0.0,23.1,89,124,-2.3
DaQuan Jeffries,10:09,.333,.333,.667,.000,0.0,0.0,0.0,14.2,0.0,15.0,0.0,13.1,84,135,1.4
Anthony Lamb,4:16,.532,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,121,142,-6.7
