Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,1,240,42,88,.477,19,42,.452,18,22,.818,11,34,45,21,3,5,14,22,121
BOS,0,240,41,91,.451,13,40,.325,14,22,.636,11,28,39,22,10,10,11,13,109
