Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,240,.599,.559,.419,.215,14.9,79.5,46.2,51.1,3.1,3.3,4.7,100.0,124.6,119.5
SAS,240,.572,.528,.315,.337,20.5,85.1,53.8,51.2,3.1,9.3,6.4,100.0,119.5,124.6
