Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
P.J. Washington,39:25,8,16,.500,2,6,.333,1,2,.500,1,2,3,2,1,1,1,1,19,+3
Devonte' Graham,38:42,7,19,.368,5,12,.417,6,9,.667,0,5,5,7,1,2,4,4,25,-5
Miles Bridges,38:37,6,14,.429,2,4,.500,5,5,1.000,1,3,4,4,2,1,2,4,19,-6
Terry Rozier,35:45,4,18,.222,1,8,.125,6,6,1.000,2,1,3,7,1,0,0,4,15,-2
Cody Martin,24:04,2,5,.400,1,2,.500,0,0,,5,4,9,3,1,0,2,1,5,+4
Brad Wanamaker,21:15,1,3,.333,0,1,.000,0,0,,1,1,2,3,0,1,2,0,2,-17
Cody Zeller,17:00,6,9,.667,1,1,1.000,3,4,.750,1,3,4,1,0,0,0,1,16,+5
Jalen McDaniels,13:22,3,3,1.000,1,1,1.000,0,0,,0,2,2,0,1,0,0,1,7,-12
Caleb Martin,6:42,0,0,,0,0,,3,4,.750,0,1,1,1,0,0,0,2,3,-1
Bismack Biyombo,5:08,0,0,,0,0,,0,2,.000,0,0,0,1,0,0,0,0,0,-14
