Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,0,240,37,87,.425,13,35,.371,24,32,.750,11,22,33,29,7,5,11,18,111
BOS,1,240,44,92,.478,15,40,.375,17,22,.773,19,35,54,26,9,8,14,24,120
