Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,35:00,9,24,.375,0,3,.000,4,7,.571,0,2,2,5,2,0,1,0,22,+10
Chris Paul,34:44,5,11,.455,0,4,.000,4,4,1.000,1,5,6,15,3,0,3,2,14,+28
Deandre Ayton,33:25,10,17,.588,0,0,,2,2,1.000,2,5,7,1,1,3,0,2,22,+9
Mikal Bridges,30:32,5,6,.833,2,2,1.000,2,2,1.000,0,2,2,2,2,0,0,0,14,+10
Jae Crowder,28:53,1,4,.250,1,3,.333,0,0,,0,6,6,5,0,0,1,0,3,-1
Cameron Johnson,17:56,3,5,.600,2,4,.500,0,0,,0,0,0,3,1,0,0,2,8,+12
Abdel Nader,17:28,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,2,4,-1
E'Twaun Moore,17:16,1,3,.333,0,1,.000,0,0,,0,2,2,2,0,0,1,2,2,+1
Frank Kaminsky,13:33,7,13,.538,1,4,.250,0,0,,0,2,2,1,1,1,1,1,15,+2
Cameron Payne,9:09,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,0,2,-21
Jalen Smith,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Jevon Carter,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
