Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,38:17,.607,.500,.467,.600,5.7,9.4,7.5,24.7,4.7,0.0,13.7,23.9,117,96,7.4
Coby White,36:57,.571,.500,.357,.286,0.0,16.2,7.7,25.8,0.0,0.0,11.3,20.0,112,106,0.1
Wendell Carter,34:11,.563,.625,.125,.250,0.0,42.1,20.1,13.6,0.0,0.0,18.4,13.3,94,100,-3.6
Patrick Williams,20:21,.600,.600,.300,.000,5.4,0.0,2.8,18.0,0.0,0.0,9.1,22.5,110,109,-0.3
Lauri Markkanen,19:15,.483,.438,.250,.375,5.7,18.7,11.9,0.0,0.0,0.0,9.7,22.4,89,105,-8.1
Otto Porter,29:21,.633,.550,.700,.600,3.7,8.2,5.8,5.2,0.0,0.0,13.7,20.8,110,107,-3.1
Garrett Temple,28:36,.510,.500,.600,.400,0.0,4.2,2.0,10.7,1.6,0.0,0.0,17.2,105,104,-2.0
Tomáš Satoranský,20:06,.714,.714,.571,.000,0.0,11.9,5.7,50.4,4.5,0.0,22.2,18.7,123,96,10.8
Daniel Gafford,6:31,.543,.000,.000,4.000,0.0,18.4,8.8,0.0,0.0,15.7,0.0,17.7,119,95,-5.5
Chandler Hutchison,6:25,.250,.250,.250,.000,0.0,56.1,26.7,0.0,0.0,0.0,20.0,32.5,38,97,-24.1
