Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.569,.523,.414,.368,11.4,80.0,44.0,68.4,6.6,2.1,12.2,100.0,108.9,101.3
WAS,240,.561,.500,.440,.310,20.0,88.6,56.0,67.6,5.7,11.8,16.6,100.0,101.3,108.9
