Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,38,87,.437,15,36,.417,24,32,.750,5,32,37,26,7,1,14,23,115
WAS,1,240,37,84,.440,10,37,.270,23,26,.885,8,39,47,25,6,6,19,28,107
