Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Anderson,28:07,.353,.273,.364,.364,0.0,16.3,7.8,44.1,0.0,3.3,38.5,28.1,65,123,-11.1
Dillon Brooks,27:53,.424,.389,.500,.111,11.2,8.2,9.8,11.6,1.6,0.0,13.7,29.9,88,123,-7.9
Jonas Valančiūnas,24:10,.710,.682,.091,.636,17.3,33.1,24.8,7.6,0.0,0.0,26.2,30.1,107,122,-1.2
Tyus Jones,22:49,.429,.429,.286,.000,0.0,10.0,4.8,12.5,4.0,4.0,12.5,13.4,89,114,-2.4
Grayson Allen,11:35,.000,.000,1.000,.000,0.0,9.9,4.7,20.7,0.0,0.0,50.0,6.6,47,126,-11.0
Desmond Bane,31:54,.699,.682,.545,.091,6.5,7.2,6.8,0.0,2.9,0.0,14.9,16.1,119,120,0.1
Brandon Clarke,25:51,.320,.308,.154,.462,4.0,26.5,14.8,5.7,1.8,3.6,6.0,24.5,72,116,-10.4
Gorgui Dieng,23:50,.751,.700,.500,.300,8.8,19.2,13.7,14.4,1.9,0.0,0.0,18.1,163,120,9.7
John Konchar,22:42,.643,.643,.143,.000,0.0,15.1,7.2,33.5,2.0,0.0,0.0,11.7,151,120,4.9
Sean McDermott,21:08,.410,.250,.500,.500,9.9,5.4,7.7,12.0,0.0,0.0,17.0,10.6,101,127,-7.9
